dataset,algorithm,seed,step,run_result_str,run_result_val,run_result_type,filename_best,baseline_best_score,improvement_pct,step_portion
sat4j,gp,3,182,0.168,0.168,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,183,0.168,0.168,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,184,0.167,0.167,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,185,0.172,0.172,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,186,0.172,0.172,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,187,0.168,0.168,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,188,0.17,0.17,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,189,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,18,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,190,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,191,0.17,0.17,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,192,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,193,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,194,0.172,0.172,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,195,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,196,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,197,0.169,0.169,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,198,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,199,COMPILE_CODE_ERROR,,compile_error,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,19,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,1,TEST_CODE_ERROR,,test_error,0.169,0.168,-0.5952380952380957,1-20%
sat4j,gp,3,200,0.165,0.165,success,0.165,0.168,1.7857142857142874,81-100%
sat4j,gp,3,20,0.168,0.168,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,21,0.168,0.168,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,22,0.171,0.171,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,23,0.172,0.172,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,24,0.17,0.17,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,25,0.17,0.17,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,26,0.168,0.168,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,27,0.172,0.172,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,28,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,29,0.175,0.175,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,2,0.168,0.168,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,30,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,31,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,32,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,33,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,34,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,35,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,36,TEST_CODE_ERROR,,test_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,37,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,38,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,39,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,3,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,40,0.168,0.168,success,0.168,0.168,0.0,1-20%
sat4j,gp,3,41,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,42,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,43,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,44,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,45,0.172,0.172,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,46,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,47,0.173,0.173,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,48,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,49,RUN_TIMEOUT,,other,0.168,0.168,0.0,21-40%
sat4j,gp,3,4,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,50,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,51,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,52,0.171,0.171,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,53,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,54,TEST_CODE_ERROR,,test_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,55,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,56,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,57,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,58,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,59,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,5,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,60,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,61,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,62,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,63,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,64,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,65,0.173,0.173,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,66,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,67,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,68,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,69,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,6,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,70,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,71,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,72,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,73,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,74,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,75,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,76,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,77,0.17,0.17,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,78,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,21-40%
sat4j,gp,3,79,0.169,0.169,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,7,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,80,0.168,0.168,success,0.168,0.168,0.0,21-40%
sat4j,gp,3,81,0.168,0.168,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,82,0.168,0.168,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,83,0.168,0.168,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,84,0.172,0.172,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,85,0.172,0.172,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,86,0.17,0.17,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,87,0.168,0.168,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,88,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,89,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,8,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,3,90,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,91,0.173,0.173,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,92,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,93,0.172,0.172,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,94,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,95,0.173,0.173,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,96,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,97,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,98,0.17,0.17,success,0.168,0.168,0.0,41-60%
sat4j,gp,3,99,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,41-60%
sat4j,gp,3,9,COMPILE_CODE_ERROR,,compile_error,0.168,0.168,0.0,1-20%
sat4j,gp,4,0,COMPILE_CODE_ERROR,,compile_error,0.173,0.172,-0.5813953488372099,1-20%
sat4j,gp,4,100,0.168,0.168,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,101,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,102,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,103,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,104,0.17,0.17,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,105,0.172,0.172,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,106,0.17,0.17,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,107,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,108,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,109,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,10,COMPILE_CODE_ERROR,,compile_error,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,110,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,111,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,112,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,113,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,114,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,115,0.172,0.172,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,116,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,117,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,118,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,119,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,11,0.171,0.171,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,120,0.168,0.168,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,121,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,122,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,123,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,124,0.172,0.172,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,125,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,126,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,127,0.172,0.172,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,128,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,129,0.173,0.173,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,12,0.175,0.175,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,130,TEST_CODE_ERROR,,test_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,131,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,132,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,133,0.171,0.171,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,134,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,135,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,136,0.173,0.173,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,137,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,138,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,139,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,13,COMPILE_CODE_ERROR,,compile_error,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,140,0.168,0.168,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,141,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,142,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,143,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,144,0.173,0.173,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,145,0.172,0.172,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,146,0.169,0.169,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,147,0.172,0.172,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,148,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,149,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,14,0.172,0.172,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,150,0.17,0.17,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,151,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,152,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,153,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,154,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,155,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,156,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,157,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,158,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,159,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,15,COMPILE_CODE_ERROR,,compile_error,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,160,0.168,0.168,success,0.168,0.172,2.325581395348823,61-80%
sat4j,gp,4,161,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,162,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,163,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,164,0.172,0.172,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,165,0.17,0.17,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,166,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,167,0.172,0.172,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,168,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,169,0.173,0.173,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,16,COMPILE_CODE_ERROR,,compile_error,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,170,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,171,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,172,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,173,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,174,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,175,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,176,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,177,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,178,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,179,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,17,0.172,0.172,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,180,0.168,0.168,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,181,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,182,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,183,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,184,0.172,0.172,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,185,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,186,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,187,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,188,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,189,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,18,0.172,0.172,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,190,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,191,0.169,0.169,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,192,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,193,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,194,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,195,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,196,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,197,0.173,0.173,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,198,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,199,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,19,0.169,0.169,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,1,COMPILE_CODE_ERROR,,compile_error,0.173,0.172,-0.5813953488372099,1-20%
sat4j,gp,4,200,0.168,0.168,success,0.168,0.172,2.325581395348823,81-100%
sat4j,gp,4,20,0.169,0.169,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,21,0.171,0.171,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,22,0.171,0.171,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,23,0.171,0.171,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,24,0.17,0.17,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,25,0.172,0.172,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,26,0.173,0.173,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,27,0.172,0.172,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,28,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,29,0.17,0.17,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,2,COMPILE_CODE_ERROR,,compile_error,0.173,0.172,-0.5813953488372099,1-20%
sat4j,gp,4,30,0.17,0.17,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,31,0.17,0.17,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,32,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,33,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,34,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,35,0.173,0.173,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,36,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,37,COMPILE_CODE_ERROR,,compile_error,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,38,0.168,0.168,success,0.169,0.172,1.7441860465116132,1-20%
sat4j,gp,4,39,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,1-20%
sat4j,gp,4,3,COMPILE_CODE_ERROR,,compile_error,0.173,0.172,-0.5813953488372099,1-20%
sat4j,gp,4,40,0.168,0.168,success,0.168,0.172,2.325581395348823,1-20%
sat4j,gp,4,41,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,42,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,43,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,44,0.172,0.172,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,45,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,46,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,47,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,48,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,49,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,4,0.172,0.172,success,0.172,0.172,0.0,1-20%
sat4j,gp,4,50,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,51,0.171,0.171,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,52,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,53,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,54,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,55,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,56,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,57,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,58,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,59,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,5,COMPILE_CODE_ERROR,,compile_error,0.172,0.172,0.0,1-20%
sat4j,gp,4,60,0.168,0.168,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,61,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,62,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,63,0.169,0.169,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,64,0.172,0.172,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,65,0.172,0.172,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,66,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,67,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,68,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,69,0.171,0.171,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,6,0.171,0.171,success,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,70,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,71,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,72,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,73,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,74,0.172,0.172,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,75,0.171,0.171,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,76,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,77,0.17,0.17,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,78,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,79,COMPILE_CODE_ERROR,,compile_error,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,7,COMPILE_CODE_ERROR,,compile_error,0.171,0.172,0.5813953488371938,1-20%
sat4j,gp,4,80,0.168,0.168,success,0.168,0.172,2.325581395348823,21-40%
sat4j,gp,4,81,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,82,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,83,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,84,0.172,0.172,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,85,0.171,0.171,success,0.168,0.172,2.325581395348823,41-60%
sat4j,gp,4,86,0.169,0.169,success,0.168,0.172,2.325581395348823,41-60%
